user_id,signup_date,city,age,acquisition_channel,device_type,kyc_status
4135,2025-12-21,Mumbai,53,Organic,iOS,Completed
4136,2025-12-09,Bengaluru,52,Affiliate,Android,Pending
4137,2025-12-11,Bengaluru,30,Affiliate,Android,Completed
4138,2024-07-07,Mumbai,38,Referral,iOS,Completed
4139,2025-10-05,Pune,38,Affiliate,Android,Completed
4140,2025-01-03,Pune,23,Organic,Android,Completed
4141,2025-06-14,Bengaluru,18,Google,iOS,Completed
4142,2025-09-19,Pune,32,Referral,iOS,Completed
4143,2024-04-29,Hyderabad,39,Meta,Android,Completed
4144,2024-11-23,Mumbai,59,Referral,iOS,Pending
4145,2024-04-04,Pune,54,Affiliate,iOS,Completed
4146,2024-07-23,Mumbai,48,Google,iOS,Completed
4147,2024-10-28,Mumbai,58,Affiliate,iOS,Completed
4148,2025-09-16,Mumbai,50,Organic,Android,Completed
4149,2025-09-21,Bengaluru,40,Meta,iOS,Completed
4150,2024-10-11,Delhi,56,Meta,Android,Completed
4151,2024-08-28,Bengaluru,56,Affiliate,Android,Completed
4152,2025-01-22,Mumbai,26,Meta,Android,Completed
4153,2025-10-27,Delhi,29,Affiliate,Android,Completed
4154,2025-12-13,Hyderabad,58,Organic,iOS,Completed
4155,2024-06-14,Pune,18,Affiliate,Android,Completed
4156,2024-05-16,Bengaluru,39,Organic,iOS,Completed
4157,2025-05-30,Hyderabad,34,Meta,iOS,Completed
4158,2024-08-08,Bengaluru,49,Meta,iOS,Completed
4159,2024-05-25,Pune,58,Organic,iOS,Completed
4160,2024-01-23,Mumbai,31,Meta,Android,Completed
4161,2024-10-21,Pune,27,Affiliate,iOS,Completed
4162,2024-10-13,Chennai,31,Meta,iOS,Completed
4163,2025-02-15,Mumbai,48,Referral,iOS,Completed
4164,2024-05-26,Mumbai,33,Affiliate,Android,Completed
4165,2025-06-05,Mumbai,44,Google,Android,Completed
4166,2025-05-11,Delhi,32,Organic,iOS,Pending
4167,2024-12-03,Delhi,49,Referral,iOS,Completed
4168,2024-05-12,Hyderabad,20,Referral,Android,Completed
4169,2025-01-05,Delhi,32,Organic,iOS,Completed
4170,2025-05-07,Chennai,31,Google,iOS,Pending
4171,2024-09-29,Delhi,43,Google,iOS,Completed
4172,2024-07-11,Mumbai,45,Referral,iOS,Completed
4173,2025-01-04,Mumbai,48,Affiliate,Android,Completed
4174,2024-09-16,Chennai,55,Referral,iOS,Completed
4175,2024-10-19,Bengaluru,51,Google,Android,Completed
4176,2024-09-11,Mumbai,19,Referral,Android,Completed
4177,2024-08-09,Mumbai,46,Google,iOS,Pending
4178,2025-06-07,Hyderabad,18,Referral,iOS,Completed
4179,2024-12-01,Bengaluru,35,Affiliate,Android,Completed
4180,2024-12-06,Delhi,42,Referral,Android,Pending
4181,2025-04-21,Chennai,31,Referral,iOS,Completed
4182,2024-09-20,Pune,47,Referral,Android,Pending
4183,2024-03-14,Delhi,51,Meta,iOS,Completed
4184,2025-09-14,Pune,43,Organic,Android,Completed
4185,2024-02-10,Hyderabad,40,Affiliate,Android,Completed
4186,2025-02-21,Chennai,58,Google,Android,Completed
4187,2024-07-13,Mumbai,45,Affiliate,iOS,Pending
4188,2024-06-05,Pune,27,Affiliate,Android,Pending
4189,2024-01-31,Mumbai,45,Referral,iOS,Completed
4190,2025-10-19,Bengaluru,38,Meta,iOS,Completed
4191,2024-11-09,Bengaluru,18,Google,Android,Completed
4192,2024-09-07,Hyderabad,56,Organic,iOS,Completed
4193,2025-06-25,Hyderabad,51,Affiliate,Android,Completed
4194,2024-01-29,Mumbai,43,Affiliate,Android,Completed
4195,2025-02-16,Pune,46,Referral,iOS,Pending
4196,2024-12-27,Mumbai,42,Affiliate,Android,Completed
4197,2025-02-08,Hyderabad,32,Google,Android,Completed
4198,2024-03-31,Hyderabad,57,Meta,Android,Completed
4199,2025-11-26,Hyderabad,41,Organic,Android,Completed
4200,2024-06-23,Chennai,32,Meta,iOS,Completed
4201,2025-05-10,Pune,46,Affiliate,Android,Pending
4202,2025-06-29,Chennai,24,Google,iOS,Completed
4203,2024-09-08,Pune,31,Meta,Android,Completed
4204,2024-04-05,Pune,23,Meta,iOS,Completed
4205,2024-08-04,Delhi,21,Meta,Android,Completed
4206,2025-08-12,Hyderabad,52,Affiliate,iOS,Completed
4207,2025-10-23,Mumbai,36,Meta,iOS,Completed
4208,2025-11-14,Pune,53,Google,iOS,Completed
4209,2024-06-14,Pune,44,Google,Android,Completed
4210,2025-03-18,Pune,27,Google,Android,Completed
4211,2024-04-20,Chennai,26,Google,iOS,Completed
4212,2025-06-02,Pune,37,Affiliate,Android,Completed
4213,2024-10-30,Chennai,21,Meta,iOS,Completed
4214,2025-06-04,Mumbai,42,Google,iOS,Completed
4215,2025-05-15,Mumbai,37,Organic,iOS,Completed
4216,2025-12-25,Hyderabad,23,Affiliate,Android,Completed
4217,2024-12-22,Delhi,40,Organic,Android,Pending
4218,2024-09-06,Chennai,53,Google,Android,Completed
4219,2025-01-19,Chennai,56,Referral,Android,Completed
4220,2024-04-28,Pune,35,Organic,iOS,Completed
4221,2024-03-22,Chennai,21,Google,Android,Pending
4222,2025-01-13,Bengaluru,54,Affiliate,iOS,Completed
4223,2025-08-25,Delhi,41,Organic,Android,Completed
4224,2025-01-24,Mumbai,49,Google,Android,Completed
4225,2025-07-24,Hyderabad,19,Organic,iOS,Pending
4226,2024-05-09,Delhi,30,Referral,iOS,Completed
4227,2024-11-24,Pune,29,Organic,Android,Completed
4228,2025-03-23,Mumbai,48,Organic,Android,Completed
4229,2024-09-10,Delhi,46,Meta,Android,Completed
4230,2024-01-11,Chennai,49,Referral,Android,Completed
4231,2024-02-23,Delhi,34,Affiliate,Android,Completed
4232,2025-11-08,Bengaluru,31,Google,Android,Completed
4233,2025-03-17,Mumbai,25,Meta,iOS,Completed
4234,2024-07-12,Delhi,28,Affiliate,iOS,Completed
4235,2024-07-07,Hyderabad,24,Referral,iOS,Completed
4236,2024-01-29,Chennai,52,Affiliate,Android,Completed
4237,2025-11-20,Hyderabad,46,Organic,iOS,Completed
4238,2024-03-20,Delhi,46,Organic,iOS,Pending
4239,2025-07-08,Hyderabad,55,Referral,Android,Pending
4240,2024-06-24,Bengaluru,49,Google,Android,Completed
4241,2024-09-02,Mumbai,31,Referral,Android,Completed
4242,2024-07-18,Hyderabad,31,Referral,Android,Completed
4243,2025-08-24,Pune,23,Meta,Android,Completed
4244,2024-01-24,Hyderabad,48,Affiliate,Android,Completed
4245,2024-09-14,Bengaluru,54,Affiliate,iOS,Completed
4246,2024-07-22,Pune,48,Google,iOS,Completed
4247,2024-07-18,Mumbai,37,Organic,iOS,Completed
4248,2024-05-20,Chennai,31,Affiliate,iOS,Completed
4249,2025-10-28,Pune,36,Affiliate,iOS,Completed
4250,2024-10-03,Pune,29,Affiliate,Android,Pending
4251,2024-11-01,Bengaluru,24,Organic,iOS,Completed
4252,2024-10-08,Mumbai,36,Referral,iOS,Completed
4253,2025-12-16,Hyderabad,27,Affiliate,Android,Completed
4254,2024-09-04,Chennai,49,Google,Android,Completed
4255,2024-09-06,Pune,56,Referral,Android,Completed
4256,2024-08-27,Hyderabad,26,Meta,Android,Completed
4257,2024-08-26,Bengaluru,18,Meta,iOS,Completed
4258,2024-03-06,Chennai,54,Referral,Android,Completed
4259,2025-03-17,Chennai,30,Meta,Android,Completed
4260,2024-01-19,Delhi,28,Referral,Android,Pending
4261,2024-06-13,Hyderabad,53,Google,Android,Pending
4262,2024-05-27,Mumbai,53,Google,iOS,Completed
4263,2024-07-31,Chennai,42,Referral,Android,Pending
4264,2025-07-06,Bengaluru,24,Meta,iOS,Pending
4265,2025-03-13,Pune,47,Google,iOS,Completed
4266,2025-12-24,Pune,49,Affiliate,iOS,Completed
4267,2024-09-13,Chennai,36,Google,iOS,Completed
4268,2025-11-08,Chennai,41,Meta,iOS,Completed
4269,2024-02-02,Pune,40,Google,iOS,Completed
4270,2025-01-03,Bengaluru,45,Meta,iOS,Completed
4271,2025-08-06,Hyderabad,39,Meta,Android,Completed
4272,2025-01-23,Hyderabad,58,Google,Android,Completed
4273,2025-11-12,Pune,19,Referral,iOS,Completed
4274,2024-08-17,Chennai,20,Organic,Android,Completed
4275,2024-01-25,Hyderabad,24,Referral,iOS,Completed
4276,2025-07-18,Hyderabad,24,Organic,Android,Pending
4277,2024-02-19,Bengaluru,38,Google,iOS,Pending
4278,2025-07-12,Mumbai,21,Meta,Android,Pending
4279,2025-06-19,Delhi,26,Meta,Android,Completed
4280,2025-09-08,Pune,39,Referral,Android,Completed
4281,2024-12-15,Pune,55,Affiliate,Android,Completed
4282,2025-10-15,Hyderabad,51,Referral,Android,Completed
4283,2024-05-03,Bengaluru,27,Meta,iOS,Completed
4284,2024-11-13,Chennai,20,Organic,iOS,Completed
4285,2024-03-29,Delhi,49,Affiliate,Android,Completed
4286,2025-07-13,Hyderabad,50,Google,Android,Completed
4287,2025-06-05,Delhi,57,Referral,Android,Pending
4288,2025-08-11,Chennai,36,Affiliate,iOS,Pending
4289,2025-07-11,Mumbai,20,Referral,Android,Completed
4290,2024-08-13,Bengaluru,57,Organic,Android,Completed
4291,2024-02-19,Mumbai,30,Google,Android,Completed
4292,2025-11-09,Pune,34,Affiliate,Android,Completed
4293,2024-12-25,Bengaluru,35,Referral,iOS,Completed
4294,2024-03-09,Mumbai,59,Referral,Android,Completed
4295,2025-11-07,Delhi,33,Meta,iOS,Completed
4296,2025-12-26,Pune,41,Affiliate,iOS,Pending
4297,2024-11-21,Delhi,39,Referral,Android,Completed
4298,2025-07-16,Pune,59,Referral,iOS,Pending
4299,2024-01-27,Pune,57,Affiliate,iOS,Completed
4300,2024-03-09,Hyderabad,44,Affiliate,iOS,Completed
4301,2024-07-20,Delhi,22,Affiliate,iOS,Completed
4302,2025-04-24,Hyderabad,32,Referral,iOS,Pending
4303,2024-04-07,Chennai,45,Google,iOS,Completed
4304,2024-01-25,Bengaluru,51,Google,Android,Completed
4305,2025-05-03,Chennai,49,Organic,Android,Completed
4306,2025-07-16,Delhi,38,Affiliate,iOS,Completed
4307,2025-06-23,Pune,46,Google,Android,Completed
4308,2025-08-06,Hyderabad,30,Google,iOS,Completed
4309,2025-08-09,Pune,44,Referral,iOS,Completed
4310,2025-03-15,Bengaluru,38,Meta,iOS,Completed
4311,2025-01-14,Bengaluru,46,Google,iOS,Completed
4312,2025-09-17,Bengaluru,54,Google,Android,Completed
4313,2024-09-11,Pune,52,Meta,Android,Completed
4314,2024-03-12,Pune,48,Referral,iOS,Completed
4315,2025-07-02,Pune,50,Organic,Android,Completed
4316,2024-07-20,Mumbai,25,Referral,iOS,Completed
4317,2025-12-15,Mumbai,25,Organic,Android,Completed
4318,2024-10-29,Delhi,53,Affiliate,Android,Completed
4319,2025-09-13,Chennai,40,Organic,iOS,Completed
4320,2024-01-31,Mumbai,36,Google,Android,Pending
4321,2025-04-26,Hyderabad,45,Google,Android,Pending
4322,2024-11-23,Hyderabad,21,Affiliate,Android,Completed
4323,2024-12-03,Delhi,24,Google,Android,Completed
4324,2024-07-12,Delhi,24,Affiliate,iOS,Completed
4325,2025-12-09,Hyderabad,41,Google,Android,Completed
4326,2024-10-13,Chennai,20,Google,iOS,Completed
4327,2025-09-12,Mumbai,19,Meta,Android,Completed
4328,2024-11-06,Hyderabad,46,Organic,iOS,Completed
4329,2024-02-05,Bengaluru,48,Organic,iOS,Completed
4330,2025-10-03,Bengaluru,28,Google,Android,Completed
4331,2024-05-15,Hyderabad,47,Referral,iOS,Completed
4332,2024-07-16,Delhi,22,Organic,Android,Pending
4333,2025-09-20,Mumbai,35,Affiliate,iOS,Pending
4334,2025-10-14,Bengaluru,33,Referral,Android,Completed
4335,2025-10-31,Pune,32,Google,iOS,Completed
4336,2024-11-06,Chennai,54,Organic,iOS,Pending
4337,2025-07-06,Pune,21,Meta,Android,Completed
4338,2024-08-27,Bengaluru,44,Meta,Android,Completed
4339,2025-06-24,Bengaluru,29,Organic,iOS,Pending
4340,2025-01-01,Mumbai,38,Referral,iOS,Completed
4341,2024-02-07,Bengaluru,26,Affiliate,Android,Completed
4342,2024-10-31,Delhi,48,Meta,Android,Completed
4343,2024-12-07,Hyderabad,20,Meta,Android,Completed
4344,2024-07-06,Mumbai,21,Affiliate,Android,Pending
4345,2024-09-30,Delhi,31,Google,Android,Completed
4346,2025-01-01,Hyderabad,55,Google,Android,Completed
4347,2024-02-06,Mumbai,19,Affiliate,Android,Completed
4348,2024-04-20,Delhi,25,Meta,Android,Completed
4349,2025-07-13,Hyderabad,38,Affiliate,iOS,Completed
4350,2024-09-13,Pune,18,Affiliate,iOS,Pending
4351,2025-03-20,Mumbai,40,Affiliate,Android,Completed
4352,2025-02-17,Bengaluru,33,Google,iOS,Completed
4353,2025-02-06,Pune,45,Referral,Android,Completed
4354,2024-10-28,Hyderabad,20,Meta,iOS,Completed
4355,2024-12-18,Delhi,25,Referral,Android,Completed
4356,2025-08-24,Chennai,25,Affiliate,Android,Completed
4357,2025-12-05,Pune,48,Referral,iOS,Pending
4358,2024-07-06,Bengaluru,49,Meta,iOS,Completed
4359,2025-05-03,Pune,22,Affiliate,Android,Completed
4360,2025-12-08,Hyderabad,34,Affiliate,Android,Completed
4361,2024-01-06,Hyderabad,47,Google,Android,Completed
4362,2025-07-26,Pune,18,Affiliate,Android,Completed
4363,2024-12-28,Mumbai,22,Meta,Android,Completed
4364,2025-12-07,Chennai,45,Google,iOS,Pending
4365,2025-02-26,Hyderabad,41,Google,iOS,Pending
4366,2025-09-03,Pune,47,Referral,Android,Completed
4367,2024-05-01,Delhi,37,Google,Android,Completed
4368,2024-04-13,Chennai,55,Referral,iOS,Completed
4369,2025-11-07,Delhi,23,Meta,iOS,Completed
4370,2025-01-19,Delhi,24,Affiliate,iOS,Completed
4371,2025-02-11,Delhi,44,Organic,Android,Pending
4372,2024-05-04,Pune,54,Meta,iOS,Completed
4373,2024-06-14,Pune,18,Google,Android,Completed
4374,2025-08-20,Mumbai,47,Referral,Android,Completed
4375,2024-08-09,Pune,58,Affiliate,Android,Completed
4376,2025-03-02,Hyderabad,41,Google,Android,Completed
4377,2024-08-19,Bengaluru,52,Affiliate,iOS,Pending
4378,2024-07-11,Chennai,28,Referral,iOS,Pending
4379,2024-05-01,Bengaluru,51,Organic,iOS,Completed
4380,2025-11-09,Pune,37,Referral,Android,Completed
4381,2025-11-17,Delhi,30,Meta,Android,Completed
4382,2024-03-25,Pune,26,Affiliate,iOS,Completed
4383,2024-09-14,Delhi,53,Meta,Android,Completed
4384,2025-02-15,Bengaluru,48,Google,iOS,Completed
4385,2024-10-06,Chennai,51,Organic,iOS,Completed
4386,2025-06-10,Chennai,47,Organic,Android,Completed
4387,2024-07-08,Mumbai,28,Referral,iOS,Completed
4388,2024-02-12,Mumbai,26,Affiliate,Android,Pending
4389,2024-09-02,Pune,45,Referral,Android,Completed
4390,2025-03-12,Chennai,28,Referral,Android,Pending
4391,2024-05-11,Mumbai,45,Organic,Android,Completed
4392,2025-08-18,Chennai,55,Organic,Android,Completed
4393,2024-01-09,Mumbai,49,Meta,Android,Completed
4394,2024-02-19,Mumbai,37,Meta,iOS,Completed
4395,2025-01-06,Hyderabad,56,Meta,Android,Completed
4396,2025-01-08,Chennai,41,Affiliate,iOS,Completed
4397,2024-08-03,Pune,37,Google,iOS,Completed
4398,2024-07-07,Delhi,58,Affiliate,iOS,Completed
4399,2024-02-20,Bengaluru,32,Google,Android,Pending
4400,2025-04-28,Hyderabad,26,Google,Android,Pending
4401,2024-10-03,Chennai,23,Google,Android,Completed
4402,2024-03-27,Pune,44,Referral,Android,Completed
4403,2024-10-18,Bengaluru,39,Google,iOS,Completed
4404,2025-11-15,Hyderabad,50,Meta,Android,Completed
4405,2024-07-09,Hyderabad,24,Organic,iOS,Completed
4406,2025-10-15,Hyderabad,31,Google,iOS,Completed
4407,2024-07-07,Bengaluru,23,Organic,iOS,Completed
4408,2024-05-15,Bengaluru,30,Referral,iOS,Completed
4409,2024-07-09,Hyderabad,58,Affiliate,Android,Pending
4410,2024-08-23,Mumbai,55,Google,Android,Completed
4411,2024-03-29,Hyderabad,38,Affiliate,iOS,Completed
4412,2025-03-04,Bengaluru,22,Meta,iOS,Completed
4413,2024-08-31,Chennai,59,Affiliate,iOS,Completed
4414,2025-06-08,Mumbai,24,Google,Android,Completed
4415,2024-12-24,Delhi,22,Affiliate,iOS,Pending
4416,2024-11-19,Delhi,35,Organic,iOS,Completed
4417,2024-12-09,Delhi,57,Google,Android,Completed
4418,2024-04-24,Hyderabad,51,Google,iOS,Completed
4419,2025-06-04,Hyderabad,33,Organic,Android,Completed
4420,2024-03-17,Chennai,37,Affiliate,iOS,Completed
4421,2025-06-10,Pune,20,Google,Android,Completed
4422,2025-12-30,Mumbai,29,Meta,iOS,Completed
4423,2025-07-11,Pune,46,Organic,Android,Completed
4424,2024-11-28,Hyderabad,35,Referral,iOS,Completed
4425,2024-08-17,Mumbai,59,Organic,iOS,Completed
4426,2025-09-28,Pune,36,Google,Android,Completed
4427,2024-07-06,Chennai,53,Affiliate,Android,Completed
4428,2024-12-18,Mumbai,48,Affiliate,iOS,Completed
4429,2025-07-16,Mumbai,39,Organic,iOS,Completed
4430,2025-11-04,Hyderabad,54,Referral,iOS,Pending
4431,2025-11-03,Chennai,54,Referral,iOS,Completed
4432,2024-03-05,Bengaluru,31,Affiliate,Android,Pending
4433,2025-10-17,Hyderabad,29,Google,Android,Completed
4434,2024-03-24,Hyderabad,47,Google,iOS,Completed
4435,2025-03-02,Pune,19,Google,Android,Completed
4436,2025-11-09,Chennai,47,Meta,iOS,Pending
4437,2025-04-23,Pune,36,Referral,Android,Completed
4438,2025-11-22,Bengaluru,50,Organic,Android,Completed
4439,2024-09-08,Chennai,23,Organic,iOS,Completed
4440,2024-08-17,Delhi,42,Organic,Android,Pending
4441,2024-08-26,Hyderabad,40,Google,Android,Completed
4442,2024-09-16,Pune,18,Meta,Android,Completed
4443,2025-05-13,Pune,40,Google,iOS,Completed
4444,2024-11-26,Mumbai,45,Affiliate,Android,Completed
4445,2025-06-22,Mumbai,35,Referral,iOS,Completed
4446,2024-10-30,Chennai,43,Organic,iOS,Completed
4447,2024-08-12,Pune,31,Affiliate,iOS,Completed
4448,2024-05-18,Hyderabad,43,Referral,iOS,Completed
4449,2025-02-06,Bengaluru,28,Affiliate,Android,Completed
4450,2025-10-17,Bengaluru,29,Referral,Android,Completed
4451,2025-09-19,Chennai,20,Referral,Android,Completed
4452,2024-07-03,Chennai,22,Meta,iOS,Completed
4453,2024-12-14,Pune,23,Referral,iOS,Completed
4454,2025-05-29,Hyderabad,25,Referral,Android,Completed
4455,2025-03-23,Delhi,48,Affiliate,Android,Pending
4456,2024-02-19,Bengaluru,27,Meta,iOS,Completed
4457,2025-03-07,Chennai,32,Referral,iOS,Pending
4458,2024-01-29,Pune,25,Affiliate,iOS,Completed
4459,2024-03-26,Bengaluru,35,Referral,Android,Completed
4460,2025-04-22,Delhi,28,Referral,Android,Completed
4461,2024-03-15,Delhi,31,Organic,Android,Completed
4462,2024-09-04,Chennai,20,Affiliate,Android,Completed
4463,2025-03-05,Chennai,39,Affiliate,Android,Completed
4464,2025-04-23,Mumbai,29,Google,iOS,Completed
4465,2024-11-21,Pune,45,Affiliate,iOS,Completed
4466,2024-03-09,Bengaluru,59,Affiliate,Android,Completed
4467,2025-08-06,Chennai,38,Google,iOS,Pending
4468,2025-11-24,Chennai,39,Affiliate,iOS,Completed
4469,2025-10-10,Bengaluru,52,Meta,Android,Completed
4470,2025-06-30,Chennai,32,Organic,Android,Completed
4471,2024-10-20,Mumbai,23,Organic,Android,Pending
4472,2025-10-01,Mumbai,48,Meta,Android,Completed
4473,2024-12-22,Bengaluru,45,Meta,Android,Completed
4474,2024-04-09,Chennai,37,Affiliate,iOS,Completed
4475,2025-09-12,Chennai,34,Meta,iOS,Completed
4476,2024-08-21,Hyderabad,19,Google,Android,Pending
4477,2025-11-16,Chennai,41,Google,Android,Completed
4478,2024-09-25,Delhi,40,Meta,iOS,Completed
4479,2025-09-26,Hyderabad,39,Google,Android,Completed
4480,2025-01-27,Chennai,30,Referral,iOS,Completed
4481,2024-12-07,Delhi,24,Organic,Android,Completed
4482,2024-08-04,Hyderabad,41,Affiliate,iOS,Completed
4483,2025-09-02,Bengaluru,44,Google,iOS,Completed
4484,2024-02-14,Hyderabad,25,Organic,Android,Completed
4485,2024-12-08,Pune,23,Affiliate,Android,Completed
4486,2024-09-26,Chennai,38,Google,iOS,Completed
4487,2025-01-31,Mumbai,20,Referral,iOS,Completed
4488,2024-07-04,Hyderabad,26,Google,iOS,Completed
4489,2025-04-30,Hyderabad,44,Affiliate,iOS,Completed
4490,2024-10-08,Pune,30,Organic,Android,Completed
4491,2024-05-17,Chennai,37,Meta,iOS,Completed
4492,2024-05-23,Chennai,46,Organic,Android,Completed
4493,2025-05-23,Chennai,25,Meta,Android,Completed
4494,2024-07-10,Delhi,27,Referral,Android,Completed
4495,2024-08-12,Delhi,30,Meta,Android,Completed
4496,2025-04-02,Delhi,35,Affiliate,Android,Completed
4497,2024-08-28,Delhi,41,Referral,iOS,Completed
4498,2024-10-10,Pune,21,Affiliate,iOS,Completed
4499,2024-06-27,Pune,37,Affiliate,iOS,Completed
4500,2024-09-09,Pune,46,Affiliate,iOS,Completed
4501,2025-05-20,Hyderabad,53,Meta,Android,Completed
4502,2025-01-24,Mumbai,40,Affiliate,iOS,Completed
4503,2025-12-29,Bengaluru,44,Referral,Android,Completed
4504,2025-07-17,Mumbai,52,Organic,iOS,Completed
4505,2024-01-13,Hyderabad,48,Organic,iOS,Completed
4506,2024-10-03,Delhi,40,Google,iOS,Completed
4507,2024-07-30,Hyderabad,41,Meta,iOS,Completed
4508,2025-03-04,Pune,59,Organic,Android,Pending
4509,2024-07-12,Delhi,49,Meta,Android,Completed
4510,2025-12-06,Pune,28,Referral,Android,Completed
4511,2024-08-06,Hyderabad,37,Referral,iOS,Completed
4512,2025-01-16,Chennai,49,Affiliate,iOS,Completed
4513,2024-03-30,Bengaluru,39,Google,iOS,Completed
4514,2025-10-26,Mumbai,36,Organic,Android,Completed
4515,2025-10-27,Pune,43,Affiliate,Android,Completed
4516,2025-08-02,Pune,33,Meta,iOS,Completed
4517,2024-09-13,Hyderabad,46,Referral,Android,Completed
4518,2024-02-12,Bengaluru,48,Meta,iOS,Completed
4519,2025-06-03,Bengaluru,55,Meta,Android,Completed
4520,2024-11-09,Delhi,58,Organic,Android,Completed
4521,2025-12-23,Pune,47,Meta,Android,Pending
4522,2025-05-24,Delhi,49,Affiliate,Android,Completed
4523,2025-01-28,Pune,50,Organic,Android,Completed
4524,2025-12-21,Hyderabad,31,Google,Android,Completed
4525,2025-08-07,Bengaluru,56,Affiliate,iOS,Completed
4526,2024-11-30,Hyderabad,39,Meta,Android,Completed
4527,2024-01-14,Delhi,54,Organic,iOS,Completed
4528,2024-03-08,Mumbai,27,Affiliate,iOS,Pending
4529,2024-11-19,Chennai,31,Organic,iOS,Completed
4530,2025-02-14,Mumbai,44,Google,iOS,Pending
4531,2024-01-23,Pune,42,Meta,Android,Completed
4532,2024-04-02,Chennai,34,Google,Android,Completed
4533,2025-05-29,Chennai,27,Meta,iOS,Completed
4534,2025-07-02,Bengaluru,27,Referral,iOS,Completed
4535,2024-01-22,Pune,48,Meta,iOS,Completed
4536,2025-01-05,Delhi,18,Meta,iOS,Completed
4537,2024-02-29,Chennai,23,Referral,iOS,Completed
4538,2025-06-12,Mumbai,56,Referral,Android,Completed
4539,2025-08-31,Chennai,59,Referral,Android,Completed
4540,2025-09-26,Mumbai,21,Meta,Android,Completed
4541,2025-03-12,Chennai,23,Meta,iOS,Completed
4542,2025-04-04,Mumbai,31,Google,Android,Completed
4543,2025-11-07,Pune,42,Meta,iOS,Pending
4544,2025-03-23,Chennai,25,Organic,iOS,Completed
4545,2024-11-21,Delhi,59,Organic,iOS,Pending
4546,2025-07-04,Delhi,38,Affiliate,iOS,Completed
4547,2025-03-07,Bengaluru,40,Affiliate,iOS,Completed
4548,2025-09-06,Mumbai,26,Google,iOS,Completed
4549,2025-01-18,Chennai,30,Meta,Android,Completed
4550,2025-09-26,Chennai,48,Affiliate,iOS,Completed
4551,2024-02-02,Pune,44,Meta,iOS,Completed
4552,2024-01-27,Bengaluru,27,Organic,iOS,Completed
4553,2024-03-13,Mumbai,36,Meta,iOS,Completed
4554,2025-02-10,Chennai,25,Affiliate,Android,Completed
4555,2025-06-01,Delhi,35,Google,Android,Completed
4556,2024-06-06,Mumbai,27,Affiliate,Android,Completed
4557,2024-04-23,Mumbai,59,Referral,Android,Completed
4558,2025-09-20,Pune,30,Organic,iOS,Pending
4559,2025-07-01,Pune,37,Affiliate,Android,Completed
4560,2025-04-18,Bengaluru,44,Referral,Android,Completed
4561,2024-12-22,Pune,19,Google,iOS,Completed
4562,2024-11-02,Hyderabad,26,Referral,iOS,Completed
4563,2024-01-15,Pune,59,Affiliate,iOS,Completed
4564,2024-05-17,Hyderabad,47,Referral,Android,Completed
4565,2025-10-16,Chennai,28,Affiliate,Android,Completed
4566,2024-09-04,Hyderabad,36,Affiliate,Android,Completed
4567,2025-05-29,Chennai,54,Google,Android,Pending
4568,2025-05-28,Chennai,26,Organic,iOS,Pending
4569,2024-08-13,Hyderabad,30,Affiliate,iOS,Completed
4570,2024-05-29,Bengaluru,28,Affiliate,iOS,Completed
4571,2025-05-19,Bengaluru,45,Google,Android,Completed
4572,2024-03-09,Delhi,40,Meta,iOS,Completed
4573,2024-12-27,Delhi,39,Meta,Android,Completed
4574,2025-10-10,Pune,33,Google,Android,Completed
4575,2025-06-03,Bengaluru,31,Meta,iOS,Pending
4576,2025-07-11,Pune,39,Meta,Android,Completed
4577,2024-03-01,Bengaluru,51,Affiliate,iOS,Completed
4578,2024-05-25,Delhi,52,Google,iOS,Completed
4579,2024-07-19,Delhi,50,Organic,iOS,Completed
4580,2024-08-01,Hyderabad,19,Meta,iOS,Completed
4581,2024-05-21,Bengaluru,38,Organic,Android,Completed
4582,2025-12-10,Chennai,34,Organic,Android,Pending
4583,2024-04-30,Bengaluru,57,Referral,Android,Completed
4584,2025-05-31,Chennai,35,Affiliate,Android,Completed
4585,2025-03-04,Hyderabad,28,Organic,iOS,Pending
4586,2025-03-21,Pune,28,Google,iOS,Pending
4587,2024-06-05,Pune,26,Organic,iOS,Completed
4588,2024-08-12,Pune,36,Meta,iOS,Completed
4589,2025-03-18,Delhi,29,Meta,Android,Completed
4590,2024-08-06,Delhi,41,Affiliate,Android,Completed
4591,2025-05-21,Hyderabad,27,Affiliate,Android,Pending
4592,2024-01-29,Hyderabad,42,Affiliate,iOS,Completed
4593,2024-02-23,Chennai,43,Meta,iOS,Pending
4594,2025-06-15,Delhi,46,Referral,Android,Completed
4595,2025-03-26,Delhi,55,Google,Android,Completed
4596,2024-02-01,Bengaluru,21,Organic,Android,Completed
4597,2025-10-18,Mumbai,20,Affiliate,iOS,Pending
4598,2024-01-04,Chennai,37,Affiliate,Android,Completed
4599,2025-11-28,Pune,39,Organic,iOS,Pending
4600,2025-06-16,Hyderabad,49,Organic,Android,Completed
4601,2025-12-22,Delhi,27,Affiliate,iOS,Pending
4602,2025-11-23,Bengaluru,37,Meta,iOS,Completed
4603,2024-08-16,Bengaluru,43,Referral,Android,Completed
4604,2025-07-06,Chennai,45,Affiliate,Android,Completed
4605,2024-06-02,Hyderabad,40,Meta,iOS,Completed
4606,2024-12-10,Mumbai,42,Organic,Android,Completed
4607,2024-06-24,Mumbai,24,Referral,iOS,Completed
4608,2024-12-20,Bengaluru,37,Organic,Android,Completed
4609,2025-09-28,Chennai,40,Referral,iOS,Completed
